0.000000,-10.000000,-20.000000,-30.000000,-40.000000,-50.000000,-60.000000,-70.000000,-80.000000,-90.000000,
3.036380,-6.996822,-16.999727,-26.999977,-36.999996,-47.000000,-57.000000,-67.000000,-77.000000,-87.000000,
6.145520,-3.984477,-13.998415,-23.999842,-33.999981,-44.000000,-54.000000,-64.000000,-74.000000,-84.000000,
9.327420,-0.957491,-10.994893,-20.999416,-30.999931,-40.999996,-51.000000,-61.000000,-71.000000,-81.000000,
12.582080,2.089138,-7.987661,-17.998404,-27.999800,-37.999981,-47.999996,-58.000000,-68.000000,-78.000000,
15.909500,5.159980,-4.974954,-14.996385,-24.999506,-34.999939,-44.999992,-55.000000,-65.000000,-75.000000,
19.309681,8.259216,-1.954799,-11.992805,-21.998930,-31.999853,-41.999981,-52.000000,-62.000000,-72.000000,
22.782621,11.390663,1.074934,-8.986974,-18.997900,-28.999685,-38.999954,-48.999996,-59.000000,-69.000000,
26.328321,14.557812,4.116495,-5.978068,-15.996193,-25.999386,-35.999905,-45.999989,-56.000000,-66.000000,
29.946781,17.763851,7.172212,-2.965133,-12.993520,-22.998880,-32.999817,-42.999973,-52.999996,-63.000000,
33.638000,21.011696,10.244465,0.052907,-9.989524,-19.998075,-29.999666,-39.999947,-49.999992,-60.000000,
37.401981,24.304010,13.335658,3.077244,-6.983777,-16.996845,-26.999424,-36.999901,-46.999985,-57.000000,
41.238720,27.643230,16.448198,6.109172,-3.975777,-13.995032,-23.999046,-33.999828,-43.999969,-53.999996,
45.148220,31.031580,19.584478,9.150082,-0.964944,-10.992443,-20.998478,-30.999712,-40.999947,-50.999992,
49.130482,34.471096,22.746857,12.201446,2.049377,-7.988844,-17.997648,-27.999535,-37.999912,-47.999985,
53.185501,37.963634,25.937653,15.264811,5.067919,-4.983959,-14.996469,-24.999271,-34.999855,-44.999973,
57.313282,41.510895,29.159128,18.341784,8.091491,-1.977465,-11.994834,-21.998890,-31.999771,-41.999958,
61.513821,45.114429,32.413486,21.434025,11.120973,1.031007,-8.992610,-18.998350,-28.999649,-38.999931,
65.750740,48.772476,35.702591,24.543209,14.157314,4.041878,-5.989642,-15.997601,-25.999472,-35.999893,
69.987663,52.480347,39.027737,27.670980,17.201525,7.055618,-2.985746,-12.996580,-22.999222,-32.999836,
74.224586,56.233753,42.389744,30.818913,20.254663,10.072749,0.019289,-9.995214,-19.998877,-29.999754,
78.461510,60.028774,45.789021,33.988476,23.317822,13.093842,3.025705,-6.993414,-16.998405,-26.999638,
82.698433,63.861828,49.225632,37.181026,26.392117,16.119513,6.033779,-3.991073,-13.997774,-23.999477,
86.935356,67.729645,52.699356,40.397778,29.478672,19.150425,9.043818,-0.988070,-10.996939,-20.999260,
91.172279,71.629227,56.209732,43.639801,32.578609,22.187277,12.056166,2.015737,-7.995847,-17.998966,
95.409203,75.557846,59.756107,46.908016,35.693031,25.230806,15.071197,5.020511,-4.994439,-14.998577,
99.646126,79.513000,63.337666,50.203201,38.823009,28.281776,18.089321,8.026433,-1.992642,-11.998067,
103.883049,83.492401,66.953468,53.525982,41.969582,31.340975,21.110981,11.033710,1.009627,-8.997405,
108.119972,87.493973,70.602470,56.876839,45.133736,34.409206,24.136648,14.042569,4.012463,-5.996556,
112.356895,91.515800,74.283562,60.256119,48.316406,37.487289,27.166828,17.053263,7.015975,-2.995478,
116.593819,95.556137,77.995575,63.664036,51.518463,40.576042,30.202049,20.066069,10.020288,0.005878,
120.830742,99.613396,81.737297,67.100685,54.740711,43.676285,33.242867,23.081285,13.025538,3.007569,
125.067665,103.686119,85.507507,70.566040,57.983883,46.788830,36.289856,26.099236,16.031883,6.009661,
129.304581,107.772972,89.304977,74.059982,61.248638,49.914474,39.343616,29.120268,19.039492,9.012228,
133.541504,111.872742,93.128464,77.582291,64.535561,53.054001,42.404758,32.144753,22.048552,12.015353,
137.778427,115.984314,96.976746,81.132652,67.845161,56.208164,45.473907,35.173080,25.059271,15.019133,
142.015350,120.106674,100.848618,84.710686,71.177864,59.377693,48.551697,38.205666,28.071873,18.023670,
146.252274,124.238899,104.742897,88.315941,74.534027,62.563286,51.638763,41.242939,31.086597,21.029085,
150.489197,128.380127,108.658432,91.947899,77.913925,65.765602,54.735748,44.285355,34.103706,24.035507,
154.726120,132.529602,112.594101,95.605995,81.317764,68.985268,57.843292,47.333374,37.123474,27.043077,
158.963043,136.686600,116.548820,99.289619,84.745689,72.222855,60.962029,50.387482,40.146198,30.051952,
163.199966,140.850479,120.521538,102.998131,88.197762,75.478905,64.092583,53.448170,43.172192,33.062302,
167.436890,145.020645,124.511253,106.730843,91.673988,78.753899,67.235573,56.515942,46.201778,36.074306,
171.673813,149.196548,128.516998,110.487053,95.174309,82.048286,70.391594,59.591309,49.235306,39.088161,
175.910736,153.377701,132.537842,114.266037,98.698616,85.362465,73.561226,62.674786,52.273132,42.104080,
180.147659,157.563660,136.572891,118.067062,102.246742,88.696777,76.745033,65.766899,55.315632,45.122288,
184.384583,161.753998,140.621307,121.889381,105.818466,92.051529,79.943550,68.868172,58.363190,48.143021,
188.621506,165.948349,144.682281,125.732239,109.413528,95.426964,83.157295,71.979126,61.416203,51.166531,
192.858429,170.146362,148.755051,129.594879,113.031624,98.823280,86.386757,75.100281,64.475082,54.193085,
197.095352,174.347733,152.838882,133.476563,116.672401,102.240639,89.632385,78.232147,67.540245,57.222961,
201.332275,178.552155,156.933105,137.376541,120.335487,105.679146,92.894615,81.375237,70.612114,60.256454,
205.569199,182.759384,161.037048,141.294067,124.020477,109.138870,96.173843,84.530037,73.691116,63.293865,
209.806122,186.969162,165.150101,145.228424,127.726929,112.619827,99.470436,87.697044,76.777695,66.335510,
214.043045,191.181274,169.271683,149.178894,131.454376,116.122002,102.784721,90.876724,79.872284,69.381706,
218.279968,195.395523,173.401230,153.144775,135.202347,119.645332,106.116997,94.069542,82.975334,72.432800,
222.516891,199.611725,177.538239,157.125397,138.970352,123.189720,109.467529,97.275932,86.087273,75.489128,
226.753815,203.829712,181.682220,161.120071,142.757858,126.755035,112.836548,100.496323,89.208549,78.551048,
230.990738,208.049332,185.832718,165.128159,146.564346,130.341110,116.224251,103.731110,92.339592,81.618919,
235.227661,212.270432,189.989288,169.149033,150.389297,133.947739,119.630798,106.980682,95.480843,84.693100,
239.464584,216.492889,194.151535,173.182068,154.232147,137.574707,123.056313,110.245399,98.632713,87.773972,
243.701508,220.716599,198.319061,177.226685,158.092361,141.221741,126.500893,113.525597,101.795631,90.861900,
247.938431,224.941452,202.491531,181.282303,161.969391,144.888580,129.964600,116.821587,104.970001,93.957275,
252.175354,229.167343,206.668594,185.348373,165.862701,148.574905,133.447464,120.133659,108.156227,97.060471,
256.412262,233.394180,210.849945,189.424362,169.771729,152.280396,136.949493,123.462082,111.354691,100.171860,
260.649170,237.621887,215.035278,193.509766,173.695938,156.004715,140.470657,126.807098,114.565765,103.291832,
264.886078,241.850388,219.224335,197.604080,177.634796,159.747498,144.010895,130.168915,117.789818,106.420761,
269.122986,246.079605,223.416840,201.706848,181.587753,163.508377,147.570129,133.547714,121.027191,109.559021,
273.359894,250.309494,227.612564,205.817627,185.554291,167.286957,151.148239,136.943680,124.278214,112.706985,
277.596802,254.539978,231.811279,209.935974,189.533905,171.082840,154.745087,140.356934,127.543198,115.865021,
281.833710,258.771027,236.012772,214.061478,193.526077,174.895615,158.360519,143.787582,130.822433,119.033493,
286.070618,263.002563,240.216858,218.193741,197.530304,178.724869,161.994354,147.235718,134.116211,122.212746,
290.307526,267.234589,244.423340,222.332397,201.546097,182.570175,165.646393,150.701401,137.424789,125.403130,
294.544434,271.467010,248.632065,226.477081,205.572983,186.431107,169.316406,154.184677,140.748398,128.604980,
298.781342,275.699829,252.842865,230.627457,209.610504,190.307236,173.004166,157.685547,144.087265,131.818619,
303.018250,279.933014,257.055573,234.783203,213.658188,194.198135,176.709412,161.204010,147.441589,135.044373,
307.255157,284.166504,261.270081,238.944000,217.715607,198.103363,180.431870,164.740036,150.811554,138.282532,
311.492065,288.400299,265.486237,243.109558,221.782333,202.022491,184.171249,168.293564,154.197311,141.533401,
315.728973,292.634369,269.703949,247.279617,225.857956,205.955093,187.927261,171.864517,157.599014,144.797256,
319.965881,296.868683,273.923096,251.453888,229.942078,209.900742,191.699600,175.452805,161.016769,148.074356,
324.202789,301.103210,278.143555,255.632141,234.034302,213.858994,195.487930,179.058304,164.450684,151.364944,
328.439697,305.337952,282.365234,259.814117,238.134247,217.829437,199.291946,182.680893,167.900848,154.669266,
332.676605,309.572876,286.588074,263.999634,242.241562,221.811661,203.111298,186.320419,171.367310,157.987549,
336.913513,313.807983,290.811951,268.188446,246.355881,225.805267,206.945648,189.976715,174.850098,161.319992,
341.150421,318.043243,295.036804,272.380371,250.476883,229.809830,210.794647,193.649597,178.349258,164.666779,
345.387329,322.278625,299.262573,276.575195,254.604233,233.824966,214.657944,197.338867,181.864777,168.028091,
349.624237,326.514160,303.489197,280.772766,258.737640,237.850281,218.535187,201.044312,185.396637,171.404083,
353.861145,330.749817,307.716583,284.972900,262.876770,241.885391,222.426010,204.765717,188.944809,174.794891,
358.098053,334.985565,311.944702,289.175446,267.021362,245.929932,226.330063,208.502838,192.509247,178.200653,
362.334961,339.221436,316.173492,293.380249,271.171143,249.983521,230.246994,212.255432,196.089874,181.621460,
366.571869,343.457397,320.402893,297.587158,275.325836,254.045807,234.176437,216.023254,199.686615,185.057404,
370.808777,347.693420,324.632843,301.796051,279.485199,258.116455,238.118027,219.806030,203.299377,188.508575,
375.045685,351.929535,328.863342,306.006805,283.648987,262.195129,242.071411,223.603485,206.928024,191.975021,
379.282593,356.165710,333.094330,310.219299,287.816956,266.281494,246.036240,227.415344,210.572449,195.456787,
383.519501,360.401947,337.325775,314.433411,291.988892,270.375214,250.012161,231.241333,214.232498,198.953888,
387.756409,364.638245,341.557617,318.649048,296.164612,274.475983,253.998840,235.081146,217.908020,202.466354,
391.993317,368.874603,345.789856,322.866119,300.343872,278.583527,257.995911,238.934494,221.598846,205.994171,
396.230225,373.110992,350.022461,327.084534,304.526520,282.697510,262.003052,242.801086,225.304794,209.537323,
400.467133,377.347443,354.255402,331.304199,308.712341,286.817688,266.019928,246.680603,229.025681,213.095764,
404.704041,381.583923,358.488647,335.525024,312.901184,290.943787,270.046204,250.572754,232.761307,216.669464,
408.940948,385.820435,362.722168,339.746948,317.092865,295.075531,274.081543,254.477234,236.511475,220.258347,
413.177856,390.057007,366.955963,343.969879,321.287231,299.212646,278.125641,258.393738,240.275955,223.862350,
417.414764,394.293610,371.189972,348.193787,325.484161,303.354919,282.178192,262.321930,244.054535,227.481369,
421.651672,398.530243,375.424225,352.418579,329.683472,307.502106,286.238892,266.261536,247.846970,231.115311,
425.888580,402.766876,379.658691,356.644196,333.885040,311.653961,290.307434,270.212250,251.653030,234.764069,
430.125488,407.003540,383.893341,360.870605,338.088745,315.810303,294.383545,274.173737,255.472458,238.427521,
434.362396,411.240234,388.128174,365.097717,342.294464,319.970886,298.466919,278.145721,259.305023,242.105530,
438.599304,415.476929,392.363159,369.325531,346.502106,324.135529,302.557281,282.127899,263.150452,245.797943,
442.836212,419.713654,396.598297,373.553955,350.711517,328.304016,306.654358,286.119965,267.008514,249.504623,
447.073120,423.950409,400.833557,377.782990,354.922638,332.476166,310.757904,290.121613,270.878937,253.225388,
451.310028,428.187164,405.068970,382.012573,359.135345,336.651794,314.867645,294.132568,274.761444,256.960083,
455.546936,432.423950,409.304474,386.242645,363.349548,340.830750,318.983368,298.152557,278.655792,260.708527,
459.783844,436.660736,413.540100,390.473206,367.565155,345.012878,323.104797,302.181274,282.561707,264.470520,
464.020752,440.897522,417.775818,394.704224,371.782074,349.197998,327.231689,306.218445,286.478912,268.245850,
468.257660,445.134338,422.011627,398.935638,376.000244,353.385956,331.363861,310.263794,290.407135,272.034363,
472.494568,449.371155,426.247528,403.167450,380.219604,357.576599,335.501068,314.317047,294.346130,275.835815,
476.731476,453.607971,430.483521,407.399628,384.440063,361.769836,339.643097,318.377930,298.295624,279.650024,
480.968384,457.844818,434.719574,411.632141,388.661560,365.965485,343.789734,322.446198,302.255341,283.476746,
485.205292,462.081665,438.955688,415.864960,392.884033,370.163452,347.940796,326.521576,306.225006,287.315765,
489.442200,466.318512,443.191864,420.098053,397.107422,374.363617,352.096069,330.603851,310.204376,291.166870,
493.679108,470.555359,447.428101,424.331421,401.331665,378.565826,356.255402,334.692749,314.193176,295.029816,
497.916016,474.792206,451.664398,428.565033,405.556702,382.770020,360.418579,338.788055,318.191132,298.904388,
502.152924,479.029083,455.900757,432.798889,409.782501,386.976074,364.585449,342.889496,322.197998,302.790344,
506.389832,483.265961,460.137146,437.032959,414.009003,391.183899,368.755829,346.996887,326.213501,306.687439,
510.626740,487.502838,464.373566,441.267242,418.236176,395.393372,372.929596,351.109985,330.237427,310.595459,
514.863647,491.739716,468.610046,445.501709,422.463989,399.604431,377.106567,355.228577,334.269501,314.514160,
519.100586,495.976593,472.846558,449.736359,426.692383,403.816986,381.286591,359.352448,338.309479,318.443298,
523.337524,500.213470,477.083099,453.971161,430.921326,408.030945,385.469543,363.481415,342.357117,322.382629,
527.574463,504.450348,481.319672,458.206116,435.150787,412.246246,389.655273,367.615265,346.412170,326.331909,
531.811401,508.687225,485.556274,462.441223,439.380737,416.462799,393.843658,371.753815,350.474396,330.290924,
536.048340,512.924133,489.792908,466.676453,443.611145,420.680542,398.034576,375.896881,354.543579,334.259430,
540.285278,517.161011,494.029541,470.911804,447.841980,424.899414,402.227905,380.044250,358.619507,338.237183,
544.522217,521.397888,498.266205,475.147278,452.073212,429.119354,406.423523,384.195770,362.701935,342.223938,
548.759155,525.634766,502.502899,479.382843,456.304810,433.340302,410.621307,388.351288,366.790649,346.219452,
552.996094,529.871643,506.739594,483.618500,460.536774,437.562195,414.821167,392.510620,370.885437,350.223511,
557.233032,534.108521,510.976318,487.854248,464.769043,441.784973,419.023010,396.673615,374.986115,354.235901,
561.469971,538.345398,515.213074,492.090088,469.001617,446.008606,423.226715,400.840118,379.092438,358.256378,
565.706909,542.582275,519.449829,496.326019,473.234497,450.233032,427.432220,405.009979,383.204224,362.284698,
569.943848,546.819153,523.686584,500.562012,477.467651,454.458221,431.639404,409.183044,387.321289,366.320679,
574.180786,551.056091,527.923340,504.798065,481.701050,458.684113,435.848206,413.359192,391.443451,370.364075,
578.417725,555.293030,532.160156,509.034180,485.934692,462.910675,440.058533,417.538269,395.570496,374.414673,
582.654663,559.529968,536.396973,513.270386,490.168549,467.137848,444.270325,421.720154,399.702271,378.472260,
586.891602,563.766907,540.633789,517.506653,494.402618,471.365631,448.483490,425.904755,403.838593,382.536621,
591.128540,568.003845,544.870605,521.742920,498.636871,475.593964,452.697937,430.091919,407.979279,386.607544,
595.365479,572.240784,549.107422,525.979248,502.871307,479.822815,456.913635,434.281525,412.124176,390.684845,
599.602417,576.477722,553.344238,530.215637,507.105896,484.052155,461.130524,438.473480,416.273132,394.768311,
603.839355,580.714661,557.581055,534.452026,511.340637,488.281952,465.348511,442.667694,420.425995,398.857758,
608.076294,584.951599,561.817871,538.688477,515.575562,492.512207,469.567566,446.864044,424.582581,402.952972,
612.313232,589.188538,566.054749,542.924988,519.810608,496.742859,473.787598,451.062408,428.742767,407.053772,
616.550171,593.425476,570.291626,547.161499,524.045776,500.973907,478.008575,455.262726,432.906403,411.159973,
620.787109,597.662415,574.528503,551.398071,528.281067,505.205322,482.230469,459.464905,437.073364,415.271423,
625.024048,601.899353,578.765381,555.634644,532.516479,509.437073,486.453217,463.668854,441.243500,419.387909,
629.260986,606.136292,583.002258,559.871216,536.751953,513.669128,490.676758,467.874481,445.416687,423.509277,
633.497925,610.373230,587.239136,564.107849,540.987549,517.901489,494.901062,472.081726,449.592804,427.635376,
